id,display_name,author,ab,publication_date,relevance_score,so,so_id,publisher,issn,url,first_page,last_page,volume,issue,is_oa,cited_by_count,counts_by_year,publication_year,cited_by_api_url,ids,doi,type,referenced_works,related_works,concepts
https://openalex.org/W3001461140,Marine X‐Band Radar Currents and Bathymetry: An Argument for a Wave Number‐Dependent Retrieval Method,,,2020-02-01,NA,Journal Of Geophysical Research: Oceans,https://openalex.org/V4210200322,Wiley,,NA,NA,NA,125,2,FALSE,5,,2020,https://api.openalex.org/works?filter=cites:W3001461140,,https://doi.org/10.1029/2019jc015618,journal-article,,,
https://openalex.org/W3092702234,Predicting particle trajectories in oceanic flows using artificial neural networks,,"Predicting ocean transport has many practical applications ranging from search and rescue operations to predicting the spread of oil, debris, and biogeochemical tracers, yet trajectory prediction remains a challenge for existing ocean modeling techniques. General circulation models require high resolution observational data in order to be properly initialized, but these data do not exist for the ocean. Statistical models are difficult to tune with existing data and are often too simple to accurately encapsulate turbulent flows. Here we investigate a data-driven approach to ocean transport prediction wherein the goal is to first learn from available data instead of prescribed laws of physics and then apply this information to new data. More specifically, we explore whether simple artificial neural networks (ANNs) are capable of learning to predict 2D particle trajectories using only previous velocity observations. ANNs are trained in two ways: first, a so-called “one-to-one ANN” uses a particle’s most recently observed velocity to predict its velocity six hours later, and second, a “time series ANN” uses the past 24 hours’ worth of velocity observations to predict the next 24 h. We present a proof-of-concept considering particles in a hierarchy of simulated flow regimes ranging from uniform, steady flow to more complex scenarios with interacting scales of motion and then substantiate our approach on trajectories in modeled flows generated by a high-resolution Hybrid Coordinate Ocean Model for a mesoscale eddy in the northern Gulf of Mexico. We also assess ANN sensitivity to the prediction window over which forecasts are made, the number of training particles used, and the size of the network. ANNs successfully predict 24 h trajectories within the temporal bounds of the training data with forecast errors around half those of both rudimentary persistence and classical ARIMA models. Predicting beyond the domain of the training data leads to forecast errors comparable to ARIMA models. Our results suggest that ANNs offer promising potential as a data-driven approach to forecasting material transport in the ocean. • Neural networks (NN) are helpful in learning particle trajectories in oceanic flows. • Forecasting capability based on observational data alone. • Simple network topologies predict new trajectories from training trajectories. • Trained NN forecasts outperform persistence and autoregressive models.",2020-12-01,NA,Ocean Modelling,https://openalex.org/V33756829,Elsevier,,NA,101707,101707,156,NA,FALSE,5,,2020,https://api.openalex.org/works?filter=cites:W3092702234,,https://doi.org/10.1016/j.ocemod.2020.101707,journal-article,,,
https://openalex.org/W2076759734,On modeling turbulent exchange in buoyancy-driven fronts,,"Abstract Our primary objective is to quantify the uncertainty in the solution space associated with mixing and stirring in ocean general circulation models (OGCMs) due to common modeling choices, namely the spatial resolution, tracer advection schemes, Reynolds number and turbulence closures. In many cases the assessment of errors is limited by the observational data set, therefore, large eddy simulations from a spectral element Boussinesq solver are taken as ground truth. First, the lock-exchange problem is used to quantify the temporal evolution of mixing from shear-driven stratified overturns. It is found that mixing in an OGCM is more sensitive to the choice of grid resolution than any other parameters tested here. The results do not monotonically converge towards the ground truth as the resolution is refined. Second, stirring of a passive tracer by submesoscale eddies generated by surface density fronts is considered. We find that using a second-order turbulence closure leads to an accurate representation of the restratification in the mixed layer.",2014-11-01,NA,Ocean Modelling,https://openalex.org/V33756829,Elsevier,,NA,43,62,83,NA,FALSE,4,,2014,https://api.openalex.org/works?filter=cites:W2076759734,,https://doi.org/10.1016/j.ocemod.2014.08.006,journal-article,,,
https://openalex.org/W2084406103,Scaling laws for the upper ocean temperature dissipation rate,,"Our understanding of temperature dissipation rate χ within the upper ocean boundary layer, which is critical for climate forecasts, is very limited. Near-surface turbulence also affects dispersion of contaminants and biogeochemical tracers. Using high-resolution optical turbulence measurements, scaling laws for χ are investigated under forcing states where either the daytime heat flux or the wind stress forcing is dominant. We find that χ remains constant over 1.5 times the significant wave height, while over a layer below, χ decays based on the local surface forcing. When the heat flux is dominant, traditional scaling based on the Monin-Obukhov similarity theory remains valid; χ ∝ z−1. When the wind stress dominates, we observe the emergence of a new scaling, χ ∝ z−1/2, which is explained by invoking the effect of small-scale coherent structures on vertical heat transport. These results have implications for improved modeling of the ocean's heat and CO2 intake.",2015-02-16,NA,Geophysical Research Letters,https://openalex.org/V36624081,Wiley,,NA,839,846,42,3,FALSE,4,,2015,https://api.openalex.org/works?filter=cites:W2084406103,,https://doi.org/10.1002/2014gl062235,journal-article,,,
https://openalex.org/W2110258591,Parameterization of Submesoscale Eddy-Rich Flows Using a Stochastic Velocity Model,,"Abstract In light of the recent high-resolution radar data of surface velocity, which have revealed submesoscale eddies between the Florida Current and the coast, an objective method of detecting eddies and estimating their parameters such as center coordinates, size, and intensity is suggested. The obtained statistics are used to parametrically represent the birth–death process of eddies filling up the observation area via a model stochastic velocity field known as Çinlar flow. It appears that the suggested approach leads to a reasonable parameterization of this process for potential future use in OGCMs or coastal models.",2006-12-01,NA,Journal of Atmospheric and Oceanic Technology,https://openalex.org/V135937692,American Meteorological Society,,NA,NA,NA,NA,NA,FALSE,4,,2006,https://api.openalex.org/works?filter=cites:W2110258591,,https://doi.org/10.1175/jtech1952.1,journal-article,,,
https://openalex.org/W2907900525,Technological Advances in Drifters for Oil Transport Studies,,"Abstract Advances in drifter technology applied to oil spill studies from 1970 to the present are summarized here. Initially, drifters designed for oil spill response were intended to remotely track trajectories of accidental spills and help guide responders. Most recently, inexpensive biodegradable drifters were developed for massive deployments, making it possible to significantly improve numerical transport models and to investigate, via observations, the processes leading to dispersion and accumulation of surface pollutants across multiple scales. Over the past 50 years, drifters have benefited from constant improvements in electronics for accurate and frequent location and data transmission, as well as progress in material sciences to reduce fabrication costs and minimize the environmental impact of sacrificial instruments. The large amount of in-situ data provided by drifters, covering a broad area, is crucial to validate the numerical models and remote sensing products that are becoming more important in guiding response and policy decisions.",2018-11-01,NA,Marine Technology Society Journal,https://openalex.org/V42930874,Marine Technology Society,,https://doi.org/10.4031/mtsj.52.6.9,53,61,52,6,TRUE,4,,2018,https://api.openalex.org/works?filter=cites:W2907900525,,https://doi.org/10.4031/mtsj.52.6.9,journal-article,,,
https://openalex.org/W2956724780,Wind‐Based Estimations of Ocean Surface Currents From Massive Clusters of Drifters in the Gulf of Mexico,,"During the Lagrangian submesoscale experiment (LASER), 1,000 drifters were launched to sample the surface ocean flow in the northern Gulf of Mexico. Due to half a dozen strong winter storms, about 40% of the drifters lost their drogue. This unintended situation facilitated documentation of both near-surface (5 cm) and deeper (60 cm) flows. These depths are relevant to transport of oil spills, as well as marine debris, such as microplastics, a rapidly growing environmental problem. Here, we improve the surface Lagrangian current prediction by combining a state-of-the-art ocean forecast model with wind and wave data. The ocean surface velocities are obtained from the Navy Coordinate Ocean Model at 1-km horizontal resolution, while the wind and wave fields are from the Unified Wave INterface Coupled Model coupled atmosphere-wave-ocean model. Two Lagrangian parameterizations are tested: one is based on Ekman dynamics, and the other directly on the surface winds. LASER data set is then used to assess the performance of these formulations, as a function of wind/wave conditions, as well as geographic region. It is found that incorporation of wind and wave data into the ocean circulation model can lead to major prediction improvement, by reducing the average 2-day separation from the modeled and real LASER trajectories by a factor ranging from 1.4 to 4.9. This is a significant improvement for applications, where a rapid deployment of assets is needed, such as oil spill response, or other tracking problems.",2019-08-01,NA,Journal Of Geophysical Research: Oceans,https://openalex.org/V4210200322,Wiley,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2018JC014813,5844,5869,124,8,TRUE,4,,2019,https://api.openalex.org/works?filter=cites:W2956724780,,https://doi.org/10.1029/2018jc014813,journal-article,,,
https://openalex.org/W3166109132,Physical Transport Processes that Affect the Distribution of Oil in the Gulf of Mexico: Observations and Modeling,,"Physical transport processes such as the circulation and mixing of waters largely determine the spatial distribution of materials in the ocean. They also establish the physical environment within which biogeochemical and other processes transform materials, including naturally occurring nutrients and human-made contaminants that may sustain or harm the region’s living resources. Thus, understanding and modeling the transport and distribution of materials provides a crucial substrate for determining the effects of biological, geological, and chemical processes. The wide range of scales in which these physical processes operate includes microscale droplets and bubbles; small-scale turbulence in buoyant plumes and the near-surface “mixed” layer; submesoscale fronts, convergent and divergent flows, and small eddies; larger mesoscale quasi-geostrophic eddies; and the overall large-scale circulation of the Gulf of Mexico and its interaction with the Atlantic Ocean and the Caribbean Sea; along with air-sea interaction on longer timescales. The circulation and mixing processes that operate near the Gulf of Mexico coasts, where most human activities occur, are strongly affected by wind- and river-induced currents and are further modified by the area’s complex topography. Gulf of Mexico physical processes are also characterized by strong linkages between coastal/shelf and deeper offshore waters that determine connectivity to the basin’s interior. This physical connectivity influences the transport of materials among different coastal areas within the Gulf of Mexico and can extend to adjacent basins. Major advances enabled by the Gulf of Mexico Research Initiative in the observation, understanding, and modeling of all of these aspects of the Gulf’s physical environment are summarized in this article, and key priorities for future work are also identified.",2021-03-01,NA,Oceanography,https://openalex.org/V92941125,The Oceanography Society,,https://tos.org/oceanography/assets/docs/34-1_boufadel.pdf,58,75,34,1,TRUE,4,,2021,https://api.openalex.org/works?filter=cites:W3166109132,,https://doi.org/10.5670/oceanog.2021.117,journal-article,,,
https://openalex.org/W3189476592,On the Structure and Kinematics of an Algerian Eddy in the Southwestern Mediterranean Sea,,"An Algerian Eddy, anticyclonic vortex generated by the instability of the Algerian Current in the southwestern Mediterranean Sea, is studied using data provided by drifters (surface currents), Argo floats (temperature and salinity profiles), environmental satellites (absolute dynamic topography maps and ocean color images) and operational oceanography products. The eddy was generated in May 2018 and lasted as an isolated vortex until November 2018. Its morphology and kinematics are described in June–July 2018 when drifters were trapped in its core. During that period, the eddy was slowly moving to the NE (~2 km/day), with an overall diameter of about 200 km (slowly growing with time) and maximal surface swirl velocity of ~50 cm/s at a radius of ~50 km. Geostrophic currents derived from satellite altimetry data compare well with low-pass filtered drifter velocities, with only a slight overestimation, which is expected as its maximum vorticity corresponds to a small Rossby number of ~0.6. Satellite ocean color images and some drifters show that the eddy has an elliptical spiral structure. The looping tracks of the drifters trapped in the eddy were analyzed using two statistical methods: least-squares ellipse fitting and wavelet ridge analysis, revealing a typical eccentricity of about 0.5, a wide range of inclination and a rotation period between 3 and 10 days. Clusters of drifters on the northeastern limb of the eddy were also considered to estimate divergence and vorticity. The results indicate convergence (divergence) and downwelling (upwelling) at scales of 20–50 km near the northeastern (northwestern) edge of the eddy, in agreement with the quasi-geostrophic theory. Vertically, the eddy extends mostly down to 250 m depth, with a warm, low-salinity and low-density signature and with geostrophic currents near 50 cm/s in the top layer (down to ~80 m) reducing to less than 10 cm/s near 250 m. Near the surface, colder water is advected into it.",2021-08-03,NA,Remote Sensing,https://openalex.org/V43295729,MDPI AG,,https://doi.org/10.3390/rs13153039,3039,3039,13,15,TRUE,4,,2021,https://api.openalex.org/works?filter=cites:W3189476592,,https://doi.org/10.3390/rs13153039,journal-article,,,
https://openalex.org/W2022176139,Research Overview of the Consortium for Advanced Research on Transport of Hydrocarbon in the Environment (CARTHE),,"ABSTRACT CARTHE (http://carthe.org/) is a Gulf of Mexico Research Initiative (GoMRI) consortium established through a competitive peer-reviewed selection process. CARTHE comprises 26 principal investigators from 14 universities and research institutions distributed across four Gulf of Mexico states and other four states. It fuses into one group investigators with unique scientific and technical knowledge and extensive publications related to oil fate/transport processes, oceanic and atmospheric turbulence, air-sea interactions, tropical cyclones and winter storms, and coastal and nearshore modeling and observations. Our primary goal is to accurately predict the fate of hydrocarbons released into the environment. Achieving this goal is particularly challenging since petroleum releases into the environment interact with natural processes across six orders of magnitude of time and space scales. We are developing a multi-scale modeling tool by incorporating state-of-the-art hydrophysical models, each applicable for a restricted range of scales, into a single, interconnected modeling system to predict the physical dispersal of hydrocarbons across scales ranging from the microscale at the wellhead to oceanic and atmospheric mesoscales. CARTHE is also conducting novel in-situ observations and laboratory experiments specifically designed for quantifying submesoscale dispersion as well as for both model validation and parameterization. Finally, we are providing a robust set of uncertainty metrics and analysis tools to assess model performance and quantify predictive uncertainty.",2014-08-22,NA,Proceedings,https://openalex.org/V4210180733,International Oil Spill Conference,,https://meridian.allenpress.com/iosc/article-pdf/2014/1/544/1749160/2169-3358-2014_1_544.pdf,544,560,2014,1,TRUE,3,,2014,https://api.openalex.org/works?filter=cites:W2022176139,,https://doi.org/10.7901/2169-3358-2014.1.544,journal-article,,,
https://openalex.org/W3100134600,A novel method to evaluate chemical concentrations in muddy and sandy coastal regions before and after oil exposures,,"Oil spills can result in changes in chemical concentrations along coastlines. In prior work, these concentration changes were used to evaluate the date sediment was impacted by oil (i.e., oil exposure date). The objective of the current study was to build upon prior work by using the oil exposure date to compute oil spill chemical (OSC) concentrations in shoreline sediments before and after exposure. The new method was applied to OSC concentration measures collected during the Deepwater Horizon oil spill with an emphasis on evaluating before and after concentrations in muddy versus sandy regions. The procedure defined a grid that overlaid coastal areas with chemical concentration measurement locations. These grids were then aggregated into clusters to allow the assignment of chemical concentration measurements to a uniform coastal type. Performance of the method was illustrated for ten chemicals individually by cluster, and collectively for all chemicals and all clusters. Results show statistically significant differences between chemical concentrations before and after the calculated oil exposure dates (p < 0.04 for each of the 10 chemicals within the identified clusters). When aggregating all chemical measures collectively across all clusters, chemical concentrations were lower before oil exposure in comparison to after (p < 0.0001). Sandy coastlines exhibited lower chemical concentrations relative to muddy coastlines (p < 0.0001). Overall, the method developed is a useful first step for establishing baseline chemical concentrations and for assessing the impacts of disasters on sediment quality within different coastline types. Results may be also useful for assessing added ecological and human health risks associated with oil spills.",2021-01-15,NA,Environmental Pollution,https://openalex.org/V201530359,Elsevier,,NA,116102,116102,269,NA,FALSE,3,,2021,https://api.openalex.org/works?filter=cites:W3100134600,,https://doi.org/10.1016/j.envpol.2020.116102,journal-article,,,
https://openalex.org/W3216329159,Computational and experimental study of an oil jet in crossflow: coupling population balance model with multifluid large eddy simulation,,"Understanding the size of oil droplets released from a jet in crossflow is crucial for estimating the trajectory of hydrocarbons and the rates of oil biodegradation/dissolution in the water column. We present experimental results of an oil jet with a jet-to-crossflow velocity ratio of 9.3. The oil was released from a vertical pipe 25 mm in diameter with a Reynolds number of 25 000. We measured the size of oil droplets near the top and bottom boundaries of the plume using shadowgraph cameras and we also filmed the whole plume. In parallel, we developed a multifluid large eddy simulation model to simulate the plume and coupled it with our VDROP population balance model to compute the local droplet size. We accounted for the slip velocity of oil droplets in the momentum equation and in the volume fraction equation of oil through the local, mass-weighted average droplet rise velocity. The top and bottom boundaries of the plume were captured well in the simulation. Larger droplets shaped the upper boundary of the plume, and the mean droplet size increased with elevation across the plume, most likely due to the individual rise velocity of droplets. At the same elevation across the plume, the droplet size was smaller at the centre axis as compared with the side boundaries of the plume due to the formation of the counter-rotating vortex pair, which induced upward velocity at the centre axis and downward velocity near the sides of the plume.",2021-12-02,NA,Journal of Fluid Mechanics,https://openalex.org/V152000018,Cambridge University Press,,NA,NA,NA,932,NA,FALSE,3,,2021,https://api.openalex.org/works?filter=cites:W3216329159,,https://doi.org/10.1017/jfm.2021.1002,journal-article,,,
https://openalex.org/W1988607946,A Rapid Response Study of the Hercules Gas Well Blowout,,"On 20 April 2010, the Deepwater Horizon drilling rig lost well control while drilling at the Macondo prospect in the Gulf of Mexico. At the time of the Macondo blowout, the academic scientific community was ill prepared to initiate and rapidly conduct the necessary coordinated interdisciplinary studies of the environments around the discharge area.",2014-09-23,NA,"Eos, Transactions American Geophysical Union",https://openalex.org/V168828829,Wiley,,NA,NA,NA,NA,NA,FALSE,2,,2014,https://api.openalex.org/works?filter=cites:W1988607946,,https://doi.org/10.1002/2014eo380002,journal-article,,,
https://openalex.org/W2126672343,Empirical and stochastic formulations of western boundary conditions,,"Abstract High-frequency radar observations of surface current at 100 m resolution are used to stochastically determine the vorticity variability in the boundary layer between the Florida Current and the Florida coast. Using the empirical data, several formulations of the stochastic boundary condition (SBC) are then developed and evaluated for the parameterization of sub-grid scale variability along the western boundaries of an ocean general circulation model (OGCM). These SBCs are compared to both no-slip and free-slip boundary conditions along the western boundary of a channel model simulating separation of the boundary current at a cape, as well as simulations of the classic, wind-forced double-gyre circulation. Our studies indicate that simulated circulation patterns are sensitive to both the functional form of the SBC and the parameters used in a given formulation. In particular, a relatively simple, auto-regressive formulation of SBC can be applied to a coarse-resolution, eddy-permitting OGCM to increase flow turbulence and to affect the flow patterns in ways distinct from the standard, deterministic no-slip and free-slip boundary conditions. Correlation time scales of a few days to weeks, orders of magnitude larger than a typical time step of OGCM, are needed in the regression model for SBC. This formulation of SBC is shown to be effective in both quasi-geostrophic and shallow-water dynamics.",2007-01-01,NA,Ocean Modelling,https://openalex.org/V33756829,Elsevier,,NA,NA,NA,NA,NA,FALSE,2,,2007,https://api.openalex.org/works?filter=cites:W2126672343,,https://doi.org/10.1016/j.ocemod.2007.02.001,journal-article,,,
https://openalex.org/W3003174742,CALYPSO 2019 Cruise Report: field campaign in the Mediterranean,,,2020-01-01,NA,NA,NA,NA,,https://doi.org/10.1575/1912/25266,NA,NA,NA,NA,TRUE,2,,2020,https://api.openalex.org/works?filter=cites:W3003174742,,https://doi.org/10.1575/1912/25266,monograph,,,
https://openalex.org/W1618356755,Enstrophy and Ergodicity Of Gravity Currents,,"We study a coupled deterministic system of vorticity evolution and salinity transport equations, with spatially correlated white noise on the boundary. This system may be considered as a model for gravity currents in oceanic fluids. The noise is due to uncertainty in salinity flux on fluid boundary. After transforming this system into a random dynamical system, we first obtain an asymptotic estimate of enstrophy evolution, and then show that the system is ergodic under suitable conditions on mean salinity input flux on the boundary, Prandtl number and covariance of the noise.",2005-01-01,NA,The IMA volumes in mathematics and its applications,https://openalex.org/V4210168305,NA,,NA,61,77,NA,NA,FALSE,1,,2005,https://api.openalex.org/works?filter=cites:W1618356755,,https://doi.org/10.1007/978-0-387-29371-4_5,book-chapter,,,
https://openalex.org/W2022008417,Symmetry properties of barotropic bottom-dissipated single-gyre systems in the inertial regime,,"Symmetry properties of steady solutions of the barotropic quasigeostrophic vorticity equation are explored using mirror reflections with respect to mid-basin longitude and latitude. The analysis is conducted by perturbing the fully inertial solution, the zeroth-order solution or the Fofonoff mode, by introducing forcing and dissipation as a first order correction. In the context of a classical square-basin and single-gyre circulation subject to bottom friction , it is shown numerically and analytically that the full solution can be approximated by the superposition of three components each having definite symmetry properties under longitude and latitude reflections: the north–south symmetric and antisymmetric components of the zeroth-order solution and the east–west antisymmetric component of the first-order correction. The flow patterns of the individual components are discussed.",2001-01-01,NA,Dynamics of Atmospheres and Oceans,https://openalex.org/V29696369,Elsevier,,NA,135,156,33,2,FALSE,1,,2001,https://api.openalex.org/works?filter=cites:W2022008417,,https://doi.org/10.1016/s0377-0265(00)00055-5,journal-article,,,
https://openalex.org/W2550098252,Material dispersion by oceanic internal waves,,,2018-02-01,NA,Environmental Fluid Mechanics,https://openalex.org/V56619941,Springer Nature,,NA,NA,NA,NA,NA,FALSE,1,,2018,https://api.openalex.org/works?filter=cites:W2550098252,,https://doi.org/10.1007/s10652-016-9491-y,journal-article,,,
https://openalex.org/W3085910267,Submesoscales variability from surface drifter and HF radar measurements: scale and wind dependence of kinematic properties,,"&amp;lt;p&amp;gt;The dynamics of the near-surface ocean currents result from the nonlinear interaction of simultaneous mechanisms at different scales. Of these, the submesoscale range&amp;amp;#160; (a few hundred meters to 10 km, hours to a few days) remains particularly challenging to observe directly, due to the high variability in both time and space.&amp;amp;#160; In this study, the scale-dependence of kinematic properties (divergence, vorticity and strain) in the submesoscale range, as well as their response to atmospheric forcing, is investigated in two distinct geographic regions: the Ligurian (NW-Mediterranean) Sea and the Northern Gulf of Mexico. The two applications are characterized by different dynamics, and the estimates of kinematic properties are derived from distinctly different observational approaches: in situ GPS drifters observations and remote HF radar data.&amp;lt;/p&amp;gt; &amp;lt;p&amp;gt;&amp;amp;#160;&amp;lt;/p&amp;gt; &amp;lt;p&amp;gt;The Ligurian Sea application is based on HF radar measurements obtained for the JERICO-NEXT (Joint European Research Infrastructure network for Coastal Observatory &amp;amp;#8211; Novel European eXpertise for coastal observaTories) and IMPACT (Port Impact on Protected Marine Areas: Cooperative Cross-Border Actions) projects. Surface current measurements span 40 km off the coast with 1.5 km resolution, available every hour. The velocity fields are used to estimate the kinematic properties with an Eulerian approach, which allows the identification of structures such as eddies and jets of the order of a few km. We focus in particular on the response of the submesoscales to an extreme wind event that was captured by the observations. The deformation of the spatial structures suggests nonlinear interactions with the wind forcing, and the kinematic properties' magnitudes are almost doubled (exceeding the Coriolis parameter, f).&amp;lt;/p&amp;gt; &amp;lt;p&amp;gt;&amp;amp;#160;&amp;lt;/p&amp;gt; &amp;lt;p&amp;gt;In the Gulf of Mexico, velocity observations are available from a series of massive, nearly simultaneous drifter releases conducted by CARTHE (Consortium for Advanced Research of Transport of Hydrocarbons in the Environment). Drifter triplets are analysed to estimate the kinematic properties of the flow at scales between 100 m and 5 km over a time scale of a day. Results show that the mean kinematic properties increase in magnitude with decreasing scales, with winter values generally higher than summer ones. For winter flows, vorticity and divergence distributions have more substantial tails of values multiple times the Coriolis paramater f at scales up to 2 km, while in the summer such large values are restricted to smaller scales (100-500 m).&amp;lt;/p&amp;gt; &amp;lt;p&amp;gt;&amp;amp;#160;&amp;lt;/p&amp;gt; &amp;lt;p&amp;gt;The Lagrangian estimates of kinematic properties obtained in the Gulf of Mexico were also compared to Eulerian estimates from concurrent X-band radar measurements, showing good correlation and validating the comparison across observational methods. Moreover, the scale-dependence of the kinematic properties from drifter triplets was found to be consistent with turbulence scaling laws evaluated as two-particle statistics. We conclude that the kinematic properties metric provides a robust complementary methodology to characterize submesoscales and can be used both with Lagrangian and Eulerian observations.&amp;lt;/p&amp;gt;",2020-03-09,NA,EGU General Assembly Conference Abstracts,https://openalex.org/V4306508951,NA,,NA,NA,NA,NA,NA,FALSE,1,,2020,https://api.openalex.org/works?filter=cites:W3085910267,,https://doi.org/10.5194/egusphere-egu2020-18620,posted-content,,,
https://openalex.org/W4206283291,"Comparing the Currents Measured by CARTHE, CODE and SVP Drifters as a Function of Wind and Wave Conditions in the Southwestern Mediterranean Sea",,"Instruments drifting at the ocean surface are quasi-Lagrangian, that is, they do not follow exactly the near-surface ocean currents. The currents measured by three commonly-used drifters (CARTHE, CODE and SVP) are compared in a wide range of sea state conditions (winds up to 17 m/s and significant wave height up to 3 m). Nearly collocated and simultaneous drifter measurements in the southwestern Mediterranean reveal that the CARTHE and CODE drifters measure the currents in the first meter below the surface in approximately the same way. When compared to SVP drogued at 15 m nominal depth, the CODE and CARTHE currents are essentially downwind (and down-wave), with a typical speed of 0.5-1% of the wind speed. However, there is a large scatter in velocity differences between CODE/CARTHE and SVP for all wind and sea state conditions encountered, principally due to vertical and horizontal shears not related to the wind. For the CODE drifter with wind speed larger than 10 m/s and significant wave height larger than 1 m, about 30-40% of this difference can be explained by Stokes drift.",2022-01-04,NA,Sensors,https://openalex.org/V101949793,MDPI AG,,https://www.mdpi.com/1424-8220/22/1/353/pdf?version=1641303121,353,353,22,1,TRUE,1,,2022,https://api.openalex.org/works?filter=cites:W4206283291,,https://doi.org/10.3390/s22010353,journal-article,,,
https://openalex.org/W1541193088,Lagrangian Turbulence and Transport in Semi-enclosed Basins and Coastal Regions,,"Abstract : The long-term goal of this project is the development and application of new methods of investigation for the use of Lagrangian data and other emerging in-situ and remote instruments (drifters, HF radar, gliders and satellite) that provide information on upper ocean advection. Special attention is given to the development of new techniques for data analysis and assimilation in Eulerian numerical models for the prediction of Lagrangian transport in coastal flows. The project has the following specific objectives pursued during the last year of funding: 1) To use methods for velocity reconstruction from model outputs and drifter data to improve the prediction of sonobuoy trajectories in an operational setting. 2) To use HF radar and drifter data to characterize and predict transport properties in coastal flows. 3) To participate to the planning, execution and data analysis of a Rapid Environment Assessment experiment in the coastal ocean (Ligurian Sea, Mediterranean Sea).s",2001-09-30,NA,NA,NA,NA,,https://doi.org/10.21236/ada542828,NA,NA,NA,NA,FALSE,0,,2001,https://api.openalex.org/works?filter=cites:W1541193088,,https://doi.org/10.21236/ada542828,report,,,
https://openalex.org/W1623662115,Horizontal Approximate Deconvolution for Stratified Flows: Analysis and Computations,,"In this paper we propose a new Large Eddy Simulation model derived by approximate deconvolution obtained by means of wave-number asymptotic expansions. This LES model is designed for oceanic flows and in particular to simulate mixing of fluids with different temperatures, density or salinity. The model -which exploits some ideas well diffused in the community- is based on a suitable horizontal filtering of the equations. We prove a couple of a-priori estimates, showing certain mathematical properties and we present also the results of some preliminary numerical experiments.",2011-01-01,NA,ERCOFTAC series,https://openalex.org/V4210187046,NA,,NA,NA,NA,NA,NA,FALSE,0,,2011,https://api.openalex.org/works?filter=cites:W1623662115,,https://doi.org/10.1007/978-94-007-0231-8_36,book-chapter,,,
https://openalex.org/W2110489904,Predictability of Particle Trajectories in the Ocean,,"Abstract : The long term goal of this project is to determine optimal sampling strategies for drifting buoys, in order to enhance prediction of particle motion in the ocean, with potential applications to ecological, search and rescue, floating mine problems, design of observing systems and development of navigation algorithms.",2000-09-30,NA,NA,NA,NA,,https://doi.org/10.21236/ada534004,NA,NA,NA,NA,FALSE,0,,2000,https://api.openalex.org/works?filter=cites:W2110489904,,https://doi.org/10.21236/ada534004,report,,,
https://openalex.org/W2117695310,A Non-Fickian Mixing Model for Stratified Turbulent Flows,,"Abstract : The long term goal of this project is to develop a better understanding of oceanic processes in the range of 100 m to 10 km, in the so-called submesoscale range. In particular, it is important to explore and find out whether and what type of submesoscale instabilities exist, how they are connected to both larger scale and smaller scale motions, and to what extent they influence transport processes in the ocean. Another important objective of this project is to test how well subgrid-scale (SGS) models for large eddy simulations (LES) work in the presence of backward energy cascade that may be characteristic in submesoscale motions. A long term objective of this effort would be to improve the predictive skill of the Navy numerical models for submesoscale transport in the ocean. My main objective has been to model upper ocean mixed layer instabilities, investigate their behavior and try to develop sampling strategies using synthetic drifters and tracers prior to the first LatMix cruises. In addition, modeling help with data analysis is planned. The work is based on LES using the non-hydrostatic spectral element model Nek5000 as well as field data. Also, software has been developed in order to automatically download and make available MODIS raw SST data over the selected region in the first LatMix cruise.",2010-09-30,NA,NA,NA,NA,,https://doi.org/10.21236/ada542575,NA,NA,NA,NA,FALSE,0,,2010,https://api.openalex.org/works?filter=cites:W2117695310,,https://doi.org/10.21236/ada542575,report,,,
https://openalex.org/W2147222269,Ergodic dynamics of the coupled quasigeostrophic-flow-energy-balance system,,"The authors consider a mathematical model for the coupled atmosphere-ocean system, namely, the coupled quasigeostrophic-flow-energy-balance model. This model consists of the large-scale quasigeostrophic oceanic flow model and the transport equation for oceanic temperature, coupled with an atmospheric energy-balance model. After reformulating this coupled model as a random dynamical system (cocycle property), it is shown that the coupled quasigeostrophic-energy balance fluid system has a random attractor, and under further conditions on the physical data and the covariance of the noise, the system is ergodic, namely, for any observable of the coupled atmosphere-ocean flows, its time average approximates the statistical ensemble average, as long as the time interval is sufficiently long.",2008-05-01,NA,Journal of Mathematical Sciences,https://openalex.org/V83211391,Springer Nature,,NA,NA,NA,NA,NA,FALSE,0,,2008,https://api.openalex.org/works?filter=cites:W2147222269,,https://doi.org/10.1007/s10948-008-0165-y,journal-article,,,
